id,DASP,1,2,3,4,5,6,7,8,9,10,AnalysisTime
0109eb4190332c1261dedf7275cecdc2,"[1.0, 10.0, 2, 5]",1,1,0,0,1,0,0,0,,,
0120a2934d0ffe4b904830fe899f554b,"[1, 2, 4, 5, 7, 10.0]",1,1,0,1,1,0,1,0,,,
014a0178b1fb411bcff909ff91c1f21f,"[1.0, 10.0, 2]",1,1,0,0,0,0,0,0,,,
01a8f206b8a8d4ad2fd3fd8f03f70ec5,"[10.0, 2]",0,1,0,0,0,0,0,0,,,
01dd4a2eacf1f751bcf9070bca20c3a2,"[1, 2, 10.0, 7]",1,1,0,0,0,0,1,0,,,
02000921b6e69ce9772624164efe30d6,"[10.0, 2]",0,1,0,0,0,0,0,0,,,
02e245938145d2e3e48d467248445a9a,"[2, 10.0, 4.0, 6]",0,1,0,1,0,1,0,0,,,
0345fd45c66b19acd3d1ea62659fe7c6,"[2.0, 10.0, 4]",0,1,0,1,0,0,0,0,,,
037b28dd4a4145b2363c3e823896d5ba,"[1, 2, 4, 5, 10.0]",1,1,0,1,1,0,0,0,,,
039204deeed2612d8cec03eb9be3d5ac,"[10.0, 2]",0,1,0,0,0,0,0,0,,,
03d0baf5a3e31dda5d1efe05d40658d8,[10.0],0,0,0,0,0,0,0,0,,,
04260850c2b912fffccfdf966c6d5be8,"[10.0, 2.0, 5]",0,1,0,0,1,0,0,0,,,
04a8004f4d161150f9a5bad912ea1df3,[10.0],0,0,0,0,0,0,0,0,,,
050d9b669e0a36a25d8bcdfdab64cc2d,"[2.0, 3, 5.0, 8, 10.0]",0,1,1,0,1,0,0,1,,,
0577326ac4a685c6148dde8eac56236f,[10.0],0,0,0,0,0,0,0,0,,,
05a16bca48750b9ea9e52f8412b4cf63,"[10.0, 2]",0,1,0,0,0,0,0,0,,,
05fecfbf66b19b64ef7b468b71052fd5,"[1, 2, 3, 4.0, 5, 6.0, 10]",1,1,1,1,1,1,0,0,,,
060542382a402916ceb3e1bf03cde783,"[8.0, 2, 10.0]",0,1,0,0,0,0,0,1,,,
0613172bdabca2110b68a474022387b6,"[10.0, 5.0]",0,0,0,0,1,0,0,0,,,
0689868d0f2bb3d567f68060207b0c84,"[1.0, 10.0, 2.0]",1,1,0,0,0,0,0,0,,,
06c72a09a66dc22c9898ab9ca5cdaae9,"[2, 10.0, 4, 7]",0,1,0,1,0,0,1,0,,,
06ca816b56fd8da9526f896dfd3f135d,"[1.0, 2.0, 4.0, 5.0, 8.0, 10.0]",1,1,0,1,1,0,0,1,,,
06e98fd1a644fe1e46ff58974127a1bb,"[1, 10.0, 2.0, 7]",1,1,0,0,0,0,1,0,,,
0758f5676748686e276b507b607f3d35,"[2.0, 10.0, 4.0, 5]",0,1,0,1,1,0,0,0,,,
07601b034f8e36319188e57a49bd5ce8,"[1.0, 2.0, 3, 4.0, 5.0, 10.0]",1,1,1,1,1,0,0,0,,,
0761a37c97dccdc9d7f9d036e8588207,"[1.0, 2.0, 5.0, 7, 10.0]",1,1,0,0,0,0,1,0,,,
07645408707f4f4bf4775fa41370f6f9,[10.0],0,0,0,0,0,0,0,0,,,
07dfae0441fd39d7c11c113600f30091,"[1.0, 2, 3, 4.0, 5.0, 8, 10]",1,1,1,1,0,0,0,1,,,
07e178810f331d9443ca152241111e46,"[1, 2.0, 3, 4.0, 5, 7, 10.0]",1,1,1,1,1,0,1,0,,,
081234acd7c565a6692e5ecd767fa464,"[1.0, 2, 3, 7, 10.0]",1,1,1,0,0,0,1,0,,,
0814bc7337c9aea7604bcf1e34602eec,"[2, 10.0, 3]",0,1,1,0,0,0,0,0,,,
089e01197d3c63c63adec44544b827d0,"[10.0, 2.0, 4.0, 5]",0,1,0,1,1,0,0,0,,,
092bef56912fc2d068ff495b84c5981c,[10],0,0,0,0,0,0,0,0,,,
0970ec7cf5331089986386e015e189a9,"[1.0, 2.0, 3, 6.0, 8, 10]",1,1,1,0,0,1,0,1,,,
0a657914023ad144786c19dd4d3c02c8,"[1, 2, 3, 4.0, 5, 6.0, 10]",1,1,1,1,1,1,0,0,,,
0a7dcd7ad58d91e0373b21e4e4522cdf,"[1, 2, 4.0, 7, 10.0]",1,1,0,1,0,0,1,0,,,
0ad31049154df70d7a12c76e3147f1b3,"[10.0, 2]",0,1,0,0,0,0,0,0,,,
0aef6c211111272d7254889fc692314e,"[1.0, 10.0, 2.0, 5.0]",1,1,0,0,1,0,0,0,,,
0b1332e23b1204f98d5d2284a541dabe,"[1.0, 2.0, 3, 4.0, 5.0, 8.0, 10]",1,1,1,1,1,0,0,1,,,
0b15062b3b1ad7158064ee8a49e9aea5,"[10.0, 2]",0,1,0,0,0,0,0,0,,,
0b4e8eb359864e1ebeab51328cd56bdc,"[10.0, 2]",0,1,0,0,0,0,0,0,,,
0b6b4b6801e2923eefbab61b93adf5ee,[10.0],0,0,0,0,0,0,0,0,,,
0ba1a56bedc9564da325d5d04b095dda,"[1.0, 2.0, 5, 8.0, 10.0]",1,1,0,0,1,0,0,1,,,
0c0e4d519a4ee4389b9292f0b149f2d4,"[1, 2, 4, 5, 7, 10.0]",1,1,0,1,1,0,1,0,,,
0c11eade660c549fd30cc7b4007f6ef2,"[10.0, 2, 3, 6]",0,1,1,0,0,1,0,0,,,
0c1dd2d929bd99da1cb41086bb9e58c6,"[2.0, 10.0]",0,1,0,0,0,0,0,0,,,
0c7b631a8ef6749bf461c2a5c41b1c3b,"[1.0, 2.0, 3.0, 5, 8, 10.0]",1,1,1,0,1,0,0,1,,,
0cd3887e363031fd0f04b1d477509287,"[10, 3]",0,0,1,0,0,0,0,0,,,
0cdbbeab4de6b46689588c1ae5d2e97c,[10.0],0,0,0,0,0,0,0,0,,,
0cdc64278f3169e4b4be494f50a9067f,"[1, 2.0, 3, 4.0, 8, 10]",1,1,1,1,0,0,0,0,,,
0d379be1f89da0c9303fb0bf0000422d,"[10.0, 2, 7]",0,1,0,0,0,0,1,0,,,
0d8fa90a6d3b16bb345153356933a128,"[1, 2, 4, 7, 10.0]",1,1,0,1,0,0,1,0,,,
